Hs,Tide,Times,Tp,WD,WindDir,WindSpeed
1.3777,-0.318,7.3716e+05,4.76,286.89,-178,7.6
1.334,-0.156,7.3716e+05,4.35,285.37,175,7.5
1.2393,-0.002,7.3716e+05,4.76,294.34,174,6.6
1.1071,0.175,7.3716e+05,4.35,293.97,168,5.1
1.1108,0.213,7.3716e+05,4.55,313.2,122,4.8
0.74516,0.179,7.3716e+05,9.09,314.67,116,4.8
0.75233,0.029,7.3716e+05,9.09,314.67,127,3.4
0.76604,-0.162,7.3716e+05,9.485,313.49,109,4.2
0.77942,-0.362,7.3716e+05,9.09,314.77,93,4.7
0.70514,-0.505,7.3716e+05,9.09,314.73,76,4.1
0.80107,-0.533,7.3716e+05,9.09,314.77,74,4.9
0.75071,-0.467,7.3716e+05,9.09,314.26,72,4.8
0.80829,-0.309,7.3716e+05,9.09,314.77,43,6.1
0.93197,-0.115,7.3716e+05,9.88,312.82,51,5.3
0.88723,0.073,7.3716e+05,9.88,312.91,45,4.3
0.86222,0.279,7.3716e+05,9.88,313.08,42,4.6
0.73786,0.385,7.3716e+05,9.88,313.08,41,4.3
0.52518,0.405,7.3716e+05,9.09,313.58,34,4.8
0.66474,0.286,7.3716e+05,9.88,312.46,41,3.9
0.59102,0.066,7.3716e+05,9.09,314.11,63,1.9
0.67959,-0.14,7.3716e+05,9.09,314.8,108,1.3
0.56105,-0.325,7.3716e+05,8.33,316.91,150,2.6
0.49922,-0.471,7.3716e+05,7.69,319.4,123,2.2
0.48658,-0.529,7.3716e+05,7.69,319.37,102,1.1
0.50238,-0.447,7.3716e+05,8.33,316.96,138,0.1
0.47524,-0.324,7.3716e+05,8.33,316.66,88,1
0.43682,-0.184,7.3716e+05,7.69,319.4,14,2.7
0.4693,-0.02,7.3716e+05,8.33,316.66,7,5.8
0.44517,0.092,7.3716e+05,7.69,319.37,10,6.8
0.92636,0.144,7.3716e+05,4,303.07,-2,7.5
0.54677,0.054,7.3716e+05,8.33,316.99,-53,3.3
1.0442,-0.096,7.3716e+05,4.88,302.82,-54,5
1.112,-0.245,7.3716e+05,5,294.87,-43,4.3
1.4499,-0.418,7.3716e+05,5.26,287.23,-1,5.8
1.5987,-0.491,7.3716e+05,5.56,278,-18,7.2
1.8764,-0.491,7.3716e+05,5.56,269.11,-19,6.9
2.1146,-0.411,7.3716e+05,5.88,266.53,-19,7
2.0392,-0.352,7.3716e+05,5.88,265.66,-25,5.7
2.0877,-0.181,7.3716e+05,5.56,265.55,-20,6.7
1.9751,0.049,7.3716e+05,5.88,266.53,-17,6.9
2.1143,0.215,7.3716e+05,5.88,265.66,-17,6.6
2.0103,0.335,7.3716e+05,5.56,260.23,-18,6.3
2.1041,0.324,7.3716e+05,6.25,266.64,-13,8
2.0605,0.179,7.3716e+05,6.25,266.64,-12,8.5
2.0768,-0.036,7.3716e+05,6.25,266.64,-20,5.3
2.0932,-0.183,7.3716e+05,6.25,266.64,-16,5.7
2.0378,-0.315,7.3716e+05,6.25,264.96,-14,6.9
2.0909,-0.419,7.3716e+05,6.25,263.28,-16,7.3
1.9412,-0.455,7.3716e+05,6.25,269.16,-19,7.1
2.0295,-0.446,7.3716e+05,6.67,262.66,-21,6.9
1.7805,-0.34,7.3716e+05,6.25,258.26,-30,5.9
1.7926,-0.183,7.3716e+05,5.88,266.53,-39,5.4
1.8305,-0.046,7.3716e+05,6.67,269.18,-55,3.6
1.9548,0.075,7.3716e+05,6.67,269.18,-104,0.6
1.7385,0.069,7.3716e+05,6.67,265.1,116,5.9
1.9191,0.026,7.3716e+05,6.67,265.1,130,6.5
1.8211,-0.12,7.3716e+05,6.25,268.32,135,7.5
1.739,-0.261,7.3716e+05,6.67,265.92,138,7.1
2.0183,-0.308,7.3716e+05,7.14,268.42,169,10.1
1.9094,-0.407,7.3716e+05,6.67,268.37,133,10.1
2.1575,-0.427,7.3716e+05,7.14,266.85,145,8.9
1.9483,-0.473,7.3716e+05,7.14,268.42,158,9.8
2.0535,-0.299,7.3716e+05,7.14,269.21,-175,10.5
1.4153,-0.118,7.3716e+05,5.95,324.86,168,10.7
1.9495,0.072,7.3716e+05,5.26,304.93,171,12.4
2.1314,0.21,7.3716e+05,5.56,300.69,-179,11.9
2.2123,0.299,7.3716e+05,5.56,292.09,-178,12
2.4556,0.281,7.3716e+05,6.25,300.4,178,11.5
2.5081,0.108,7.3716e+05,6.25,300.4,-174,13.8
2.5721,0.087,7.3716e+05,5.88,292.35,-178,12.1
2.1262,-0.066,7.3716e+05,5.56,292.96,-158,10.3
2.1917,-0.221,7.3716e+05,5.56,286.84,-168,10.6
2.1659,-0.412,7.3716e+05,5.26,280.9,-163,10.5
2.1342,-0.443,7.3716e+05,5.56,289.47,-162,10.8
2.2338,-0.285,7.3716e+05,5,271.85,-171,10
2.0138,-0.208,7.3716e+05,5.56,273.56,-173,9
1.8463,-0.027,7.3716e+05,5.26,287.23,-168,9
1.4863,0.124,7.3716e+05,4.55,268.1,179,6.7
1.7092,0.25,7.3716e+05,13.33,309.19,177,5.4
1.2316,0.263,7.3716e+05,10.53,312,-174,6.1
1.4272,0.162,7.3716e+05,11.76,310.49,164,4.5
1.2899,0.032,7.3716e+05,10.53,311.91,131,4.7
1.4272,-0.086,7.3716e+05,11.76,310.49,123,4.5
1.4072,-0.149,7.3716e+05,11.76,310.51,110,3
1.2786,-0.242,7.3716e+05,11.76,310.25,53,1.5
1.386,-0.26,7.3716e+05,11.76,310.51,54,1.5
1.2458,-0.199,7.3716e+05,11.76,310.45,28,0.9
1.1577,-0.075,7.3716e+05,11.11,311.18,-6,1.7
1.2583,0.039,7.3716e+05,11.76,310.04,-13,1.6
1.1772,0.226,7.3716e+05,11.11,310.97,-26,1.1
1.1413,0.376,7.3716e+05,11.11,310.63,128,0.9
1.1485,0.435,7.3716e+05,10.82,311.24,122,1.5
1.2184,0.393,7.3716e+05,11.11,311.22,165,2.9
1.1903,0.264,7.3716e+05,11.76,309.92,153,4
1.0572,0.102,7.3716e+05,11.76,310.49,166,4.4
1.0051,-0.066,7.3716e+05,10.53,311.84,145,6
1.2669,-0.214,7.3716e+05,11.76,310.45,101,6.7
1.148,-0.288,7.3716e+05,11.11,310.97,116,8.1
0.96315,-0.338,7.3716e+05,9.88,311.95,140,11.1
1.3567,-0.23,7.3716e+05,11.76,309.54,113,6
1.1275,-0.184,7.3716e+05,9.88,313.08,164,8.3
1.6342,-0.073,7.3716e+05,4.17,323.47,162,9.6
1.906,0.036,7.3716e+05,4.76,316.08,146,11.7
2.1029,0.119,7.3716e+05,5,317.71,160,9.2
2.1,0.212,7.3716e+05,5.56,318.26,159,7.5
1.9074,0.18,7.3716e+05,5.56,325.59,157,8.3
1.619,0.081,7.3716e+05,5.88,326.91,143,11.7
0.39742,-0.051,7.3716e+05,6.25,327.21,116,9
0.80017,-0.163,7.3716e+05,6.25,327,127,8.3
0.6919,-0.281,7.3716e+05,6.67,323.96,136,9.6
0.51827,-0.285,7.3716e+05,7.14,321.14,162,6.2
1.3874,-0.234,7.3716e+05,7.14,319.6,178,6.3
0.60511,-0.122,7.3716e+05,7.14,321.14,167,6
0.74155,0.03,7.3716e+05,7.14,321.33,180,6.9
0.86241,0.196,7.3716e+05,8.33,314.66,-168,6.6
1.5362,0.309,7.3716e+05,9.09,313.58,-174,7.6
1.2803,0.363,7.3716e+05,8.33,316.4,-176,6.7
1.5779,0.349,7.3716e+05,9.09,314.26,-174,6.2
1.802,0.222,7.3716e+05,9.88,312.46,-171,8
1.4088,0.033,7.3716e+05,9.09,314.11,-176,9.4
1.4806,-0.129,7.3716e+05,9.09,314.26,177,8.1
1.1933,-0.287,7.3716e+05,8.33,316.24,175,7.8
1.4563,-0.38,7.3716e+05,9.09,313.77,170,9.9
1.4191,-0.443,7.3716e+05,9.09,314.11,176,7.9
1.4688,-0.274,7.3716e+05,9.09,314.67,177,6.3
1.0564,-0.169,7.3716e+05,7.69,319.25,172,7.7
1.3871,0.003,7.3716e+05,9.09,314.5,166,6.8
1.0609,0.213,7.3716e+05,8.33,316.54,158,7.5
1.3375,0.281,7.3716e+05,9.09,314.8,152,8.2
1.1531,0.287,7.3716e+05,6.25,325.89,141,10.5
1.3279,0.211,7.3716e+05,9.09,314.77,145,9.4
1.3401,0.151,7.3716e+05,9.09,314.11,138,9.6
1.4545,-0.01,7.3716e+05,9.09,314.67,145,9.9
1.3801,-0.169,7.3716e+05,9.09,314.5,136,9.3
1.3928,-0.267,7.3716e+05,9.09,314.77,138,9.3
1.3004,-0.311,7.3716e+05,9.09,314.59,145,9.4
1.323,-0.242,7.3716e+05,9.09,314.8,137,10.7
1.3013,-0.099,7.3716e+05,9.09,314.8,139,11.2
1.3167,0.125,7.3716e+05,9.09,314.73,138,13.6
1.4989,0.28,7.3716e+05,6.25,323.52,134,11.4
1.4989,0.376,7.3716e+05,6.25,323.52,142,11.8
1.8154,0.489,7.3716e+05,5.88,319.34,135,11.8
1.477,0.422,7.3716e+05,6.67,322.07,135,11.7
1.7386,0.308,7.3716e+05,5.88,322.98,141,10.8
1.5344,0.128,7.3716e+05,5.88,324.59,169,8.6
1.5839,-0.081,7.3716e+05,5.88,324.59,140,10.7
1.5226,-0.234,7.3716e+05,5.88,325.09,147,10
1.4102,-0.351,7.3716e+05,6.25,323.92,153,9.5
0.91202,-0.296,7.3716e+05,7.14,320.46,152,9.5
1.1127,-0.269,7.3716e+05,6.67,322.71,152,8
0.90699,-0.088,7.3716e+05,6.67,323.28,174,7.5
0.89662,0.029,7.3716e+05,8.33,316.85,145,7.1
0.8168,0.223,7.3716e+05,8.33,316.76,134,7.3
0.72041,0.301,7.3716e+05,6.67,323.53,133,6.3
0.82323,0.345,7.3716e+05,8.33,316.99,111,4.6
0.72699,0.2,7.3716e+05,8.33,316.85,107,4.5
0.7352,0.016,7.3716e+05,8.33,316.96,128,4.3
0.63436,-0.172,7.3716e+05,8.33,316.4,134,4.1
0.79385,-0.376,7.3716e+05,9.09,314.77,122,3.1
0.55985,-0.494,7.3716e+05,7.69,319.32,128,2.3
0.5487,-0.496,7.3716e+05,7.69,319.37,99,1.3
0.36409,-0.415,7.3716e+05,7.14,321.33,6,1.1
0.49264,-0.238,7.3716e+05,7.69,319.25,-11,1.5
0.54186,-0.074,7.3716e+05,8.01,318.12,-18,2.5
0.37015,0.126,7.3716e+05,7.69,318.2,-64,1.3
0.48362,0.254,7.3716e+05,7.69,319.4,-58,1.9
0.35383,0.289,7.3716e+05,7.14,321.76,-82,1.5
0.53302,0.191,7.3716e+05,8.33,316.96,-47,2.1
0.34163,0.013,7.3716e+05,7.14,321.76,-19,1.9
0.484,-0.203,7.3716e+05,8.33,316.96,-48,2
0.40814,-0.389,7.3716e+05,7.14,320.46,-69,2.6
0.14947,-0.588,7.3716e+05,7.415,319.27,-36,2.5
0.34861,-0.642,7.3716e+05,7.14,320.71,-49,3.6
0.30001,-0.604,7.3716e+05,7.69,318.2,10,3.5
0.39614,-0.422,7.3716e+05,7.69,319.25,-12,2.7
0.45476,-0.22,7.3716e+05,6.67,323.01,-38,3.2
0.3379,-0.01,7.3716e+05,7.69,318.6,-10,3.7
0.22131,0.149,7.3716e+05,7.14,321.14,-64,2.3
0.26723,0.22,7.3716e+05,7.14,321.33,-38,2.3
0.33346,0.207,7.3716e+05,7.69,318.6,4,3.7
0.22972,0.057,7.3716e+05,7.14,321.14,-6,6.3
0.34855,-0.12,7.3716e+05,7.69,317.47,-9,6.1
0.32735,-0.329,7.3716e+05,7.14,321.33,-13,5.8
0.47868,-0.52,7.3716e+05,7.14,320.46,-21,4.1
0.9686,-0.662,7.3716e+05,3.85,285.68,-10,5.6
1.0092,-0.616,7.3716e+05,4,296.29,-17,5.2
1.0707,-0.491,7.3716e+05,4.55,313.2,-20,5
1.0488,-0.298,7.3716e+05,5,324.11,-18,4.3
1.1278,-0.053,7.3716e+05,4.76,303.55,-23,3.9
1.1282,0.126,7.3716e+05,4.35,292.06,-24,4.2
1.1413,0.237,7.3716e+05,4.76,300.81,-22,4.3
1.104,0.24,7.3716e+05,4.76,297.12,-20,4.2
1.0904,0.139,7.3716e+05,4.35,281.53,-24,5.3
1.0339,-0.083,7.3716e+05,4.76,295.27,-25,5.9
1.0605,-0.305,7.3716e+05,4.76,282.21,-23,5.8
1.0136,-0.526,7.3716e+05,4.55,282.36,-28,6
1.0065,-0.707,7.3716e+05,5,297.59,-19,7.2
1.0097,-0.726,7.3716e+05,4.35,270.96,-15,7.1
1.0147,-0.61,7.3716e+05,4.55,274.76,-7,8
1.0929,-0.381,7.3716e+05,4.76,265.3,-10,7.7
1.0045,-0.135,7.3716e+05,4.17,284.53,-14,6.9
0.70491,0.076,7.3716e+05,9.09,309.7,-12,6.6
1.07,0.208,7.3716e+05,4.35,281.53,-15,6.3
1.058,0.249,7.3716e+05,4.45,275.26,-18,5.5
1.0557,0.18,7.3716e+05,4.55,274.76,-10,5.5
0.97469,-0.018,7.3716e+05,8.33,307.83,-11,4.7
1.0563,-0.218,7.3716e+05,4.17,274.85,-16,4.2
0.41313,-0.439,7.3716e+05,9.09,311.14,-16,5.1
1.0273,-0.639,7.3716e+05,4.76,288.76,-15,4.3
0.8659,-0.73,7.3716e+05,9.09,307.61,-4,3.7
1.0359,-0.687,7.3716e+05,8.33,308.33,-17,3.6
1.0445,-0.505,7.3716e+05,9.485,304.12,-9,2.8
1.1644,-0.262,7.3716e+05,9.88,301.57,-35,4
1.1279,-0.019,7.3716e+05,4.76,292.49,-26,2.9
0.87263,0.176,7.3716e+05,10.53,309.55,-20,3
1.1883,0.267,7.3716e+05,4.88,282.12,-6,2.6
1.2667,0.261,7.3716e+05,5,277.41,-18,2.9
1.2881,0.073,7.3716e+05,5,274.63,5,3
1.1747,-0.167,7.3716e+05,9.09,305.26,10,3
1.2485,-0.411,7.3716e+05,5.26,290.82,3,4.2
1.3162,-0.638,7.3716e+05,5.56,299.84,9,4.3
0.96418,-0.77,7.3716e+05,9.88,311.07,1,6.4
1.3804,-0.747,7.3716e+05,5.26,293.51,6,6.5
1.4236,-0.551,7.3716e+05,5.72,304.39,1,7.1
1.4962,-0.295,7.3716e+05,5.56,293.82,-32,4.7
1.536,-0.061,7.3716e+05,6.25,299.62,-40,4.2
1.6527,0.168,7.3716e+05,5.88,295.7,-22,4.4
1.7148,0.301,7.3716e+05,5.88,292.35,-9,5.4
1.7358,0.312,7.3717e+05,5.56,278.89,-12,4.9
1.6891,0.197,7.3717e+05,5.88,282.97,0,5.5
1.6574,-0.052,7.3717e+05,6.25,284.23,1,5.5
1.5057,-0.283,7.3717e+05,6.25,284.23,0,4.3
1.4419,-0.527,7.3717e+05,6.25,283.4,-5,4.1
1.619,-0.718,7.3717e+05,5.88,287.26,3,3.4
1.0039,-0.79,7.3717e+05,9.88,306.29,8,4.8
1.4078,-0.682,7.3717e+05,5.88,292.35,14,3.4
1.292,-0.455,7.3717e+05,5.56,290.34,29,3.5
1.3422,-0.175,7.3717e+05,5,291.22,25,3.8
1.3125,0.078,7.3717e+05,5.56,278.89,29,3
1.4876,0.227,7.3717e+05,5.56,285.08,31,3.8
1.4669,0.288,7.3717e+05,5.88,280.39,33,6
1.6266,0.308,7.3717e+05,5.56,283.31,28,7.4
1.7765,0.041,7.3717e+05,6.25,284.23,-15,6.5
2.0335,-0.261,7.3717e+05,6.67,289.4,7,9.1
2.3522,-0.485,7.3717e+05,7.14,284.87,8,9.8
2.1677,-0.698,7.3717e+05,7.14,284.87,10,8.7
2.5136,-0.785,7.3717e+05,7.14,284.87,19,8.5
2.5482,-0.777,7.3717e+05,7.14,284.87,18,8.8
3.0256,-0.48,7.3717e+05,7.69,282.83,20,7.8
2.7932,-0.187,7.3717e+05,7.14,277.08,24,8.4
2.9269,0.095,7.3717e+05,7.14,279.43,25,9
2.7947,0.315,7.3717e+05,7.14,276.3,21,9.7
3.1468,0.478,7.3717e+05,7.69,276.82,22,9.9
3.7493,0.481,7.3717e+05,7.69,277.58,21,11.6
3.6628,0.3,7.3717e+05,7.69,273.8,21,10.6
3.8702,0.091,7.3717e+05,7.69,277.58,21,11.9
4.1419,-0.146,7.3717e+05,7.69,276.07,24,12.6
4.7294,-0.363,7.3717e+05,8.33,279.47,24,12.9
5.1957,-0.451,7.3717e+05,9.09,277.03,18,13.8
5.3006,-0.424,7.3717e+05,9.09,272.11,20,15.6
5.8168,-0.326,7.3717e+05,9.88,278.17,-31,7.9
5.4286,-0.465,7.3717e+05,9.88,275.46,-33,7.3
5.1789,-0.164,7.3717e+05,9.09,275.63,-48,10.6
4.9846,0.101,7.3717e+05,9.09,278.43,-54,11.3
5.008,0.376,7.3717e+05,9.88,284.83,-57,12
4.9127,0.443,7.3717e+05,9.09,275.63,-50,10.9
3.9886,0.299,7.3717e+05,7.14,252.06,-57,11.3
5.0136,-0.013,7.3717e+05,9.88,278.17,-60,9.1
4.822,-0.277,7.3717e+05,9.88,280.19,-58,9.6
4.1732,-0.552,7.3717e+05,9.09,274.22,-65,9
4.1248,-0.72,7.3717e+05,9.88,280.86,-53,8.9
4.023,-0.78,7.3717e+05,9.88,280.19,-41,7.7
3.9142,-0.642,7.3717e+05,9.09,275.63,-47,8.4
3.6824,-0.35,7.3717e+05,9.09,280.51,-34,7.3
4.0466,-0.083,7.3717e+05,9.09,271.41,-39,9
3.7661,0.186,7.3717e+05,9.09,271.41,-51,7.9
3.7638,0.366,7.3717e+05,9.09,267.18,-53,8.2
3.5137,0.485,7.3717e+05,8.33,261.98,-85,7.3
3.4946,0.433,7.3717e+05,8.33,263.43,-90,10
3.3485,0.216,7.3717e+05,9.09,266.48,-82,11.7
2.9851,-0.027,7.3717e+05,7.69,258.66,-87,11.5
2.6385,-0.364,7.3717e+05,6.25,234.26,-95,12.3
3.3341,-0.665,7.3717e+05,7.69,258.66,-108,14
3.15,-0.869,7.3717e+05,7.69,254.21,-139,9.3
3.3336,-0.785,7.3717e+05,8.33,259.09,-131,8.9
2.8719,-0.504,7.3717e+05,7.69,248.4,-128,10.2
1.9098,-0.303,7.3717e+05,5.26,210.08,-131,8.9
1.5794,-0.07,7.3717e+05,5.56,209.14,-136,8.1
1.4865,0.142,7.3717e+05,5.56,209.14,-127,8.3
2.3209,0.282,7.3717e+05,7.69,248.4,-139,9.4
2.051,0.338,7.3717e+05,7.14,244.57,-89,8.6
1.9496,0.207,7.3717e+05,7.69,252.74,-106,8.2
1.9016,-0.002,7.3717e+05,7.69,250.55,-93,8.9
2.033,-0.291,7.3717e+05,8.33,270.73,-82,9.9
1.726,-0.56,7.3717e+05,7.14,244.57,-73,9.6
1.9642,-0.686,7.3717e+05,7.69,259.41,-72,8.5
1.8139,-0.629,7.3717e+05,7.14,252.82,-60,6.1
1.8397,-0.366,7.3717e+05,7.14,253.59,-70,7
1.8394,-0.09,7.3717e+05,7.69,257.92,-48,5.4
1.8195,0.198,7.3717e+05,6.67,249.81,-49,7.9
2.1544,0.467,7.3717e+05,6.67,245.9,-51,7.3
2.1995,0.656,7.3717e+05,6.67,244.36,-42,5.7
2.3092,0.664,7.3717e+05,6.25,242.75,-45,4.9
2.2263,0.59,7.3717e+05,6.67,249.03,-43,5.7
2.2514,0.353,7.3717e+05,6.25,240.38,-36,4.5
2.1145,0.097,7.3717e+05,5.88,236.12,-35,6.1
2.2568,-0.177,7.3717e+05,6.25,241.17,-45,6.7
2.2674,-0.431,7.3717e+05,6.25,241.17,-46,6.2
2.1884,-0.555,7.3717e+05,6.67,239.08,-54,6.3
2.1462,-0.546,7.3717e+05,6.25,240.38,-50,5.7
2.1487,-0.372,7.3717e+05,6.67,249.03,-55,4.8
1.9865,-0.11,7.3717e+05,6.67,247.46,-60,3.9
1.9806,0.138,7.3717e+05,6.67,244.36,-61,6.1
1.915,0.35,7.3717e+05,6.67,244.36,-63,6.5
2.1079,0.439,7.3717e+05,6.67,249.81,-62,6.6
2.0639,0.409,7.3717e+05,7.14,255.13,-57,5.8
2.0365,0.181,7.3717e+05,6.67,251.39,-56,7.4
1.9826,-0.063,7.3717e+05,6.67,246.68,-46,6.4
1.758,-0.312,7.3717e+05,6.25,245.14,-40,7.1
1.7842,-0.523,7.3717e+05,5.88,245.97,-46,6.8
1.8599,-0.608,7.3717e+05,6.25,254.11,-47,6.5
1.9688,-0.581,7.3717e+05,5.88,247.65,-35,5.8
1.9732,-0.326,7.3717e+05,6.25,248.37,-38,6.3
2.1631,-0.021,7.3717e+05,6.67,247.46,-38,7.5
2.4589,0.26,7.3717e+05,6.67,249.03,-35,6.8
2.8164,0.516,7.3717e+05,6.67,243.59,-40,8.2
2.867,0.661,7.3717e+05,6.67,244.36,-45,6.2
2.9474,0.711,7.3717e+05,6.67,243.59,-47,6.2
2.9546,0.618,7.3717e+05,7.14,240.25,-48,7.1
2.9447,0.316,7.3717e+05,7.14,245.3,-45,8.6
3.1869,0.09,7.3717e+05,7.14,241.67,-53,8.5
2.9536,-0.192,7.3717e+05,7.14,242.39,-48,8.8
2.8471,-0.415,7.3717e+05,7.14,246.78,-50,9.8
3.1245,-0.539,7.3717e+05,7.14,245.3,-46,7.7
2.7628,-0.495,7.3717e+05,7.14,243.11,-46,7.9
3.0265,-0.313,7.3717e+05,7.14,250.54,-44,7.4
2.8383,-0.1,7.3717e+05,7.14,249.78,-43,7.8
2.7692,0.15,7.3717e+05,6.67,242.07,-45,7.7
2.8185,0.303,7.3717e+05,7.14,243.11,-40,8.4
2.9009,0.379,7.3717e+05,7.14,250.54,-42,9.1
2.8584,0.319,7.3717e+05,7.14,246.78,-41,9.1
2.7235,0.13,7.3717e+05,7.14,244.57,-38,8.5
2.8953,-0.099,7.3717e+05,7.14,249.78,-36,9.1
2.819,-0.345,7.3717e+05,6.97,250.28,-39,8.1
2.7464,-0.547,7.3717e+05,7.69,251.28,-43,8.5
2.8692,-0.646,7.3717e+05,7.14,248.65,-42,9.4
3.0295,-0.603,7.3717e+05,7.69,257.92,-50,7.1
3.0815,-0.424,7.3717e+05,7.14,253.59,-106,6.1
2.8012,-0.211,7.3717e+05,7.14,252.82,-165,8.8
2.3111,0.048,7.3717e+05,7.14,253.59,-166,9.6
2.2962,0.261,7.3717e+05,7.69,257.92,-159,9.6
1.9994,0.399,7.3717e+05,4.76,262.48,-166,9.6
2.0122,0.426,7.3717e+05,5.26,265.45,-173,8
1.8865,0.242,7.3717e+05,4.76,275.64,-173,8
1.7963,0.04,7.3717e+05,5,262.59,-173,8.3
1.7427,-0.217,7.3717e+05,4.76,271.88,-167,6.7
1.8699,-0.443,7.3717e+05,5,273.7,170,11
1.9814,-0.657,7.3717e+05,5,281.1,169,9.2
2.1216,-0.705,7.3717e+05,5.26,296.17,173,10.7
2.0595,-0.578,7.3717e+05,5.26,296.17,165,7.2
1.875,-0.389,7.3717e+05,4.76,300.81,167,6.6
1.8065,-0.139,7.3717e+05,5,309.18,-178,8.4
1.6925,0.075,7.3717e+05,4.76,312.57,-178,6.3
1.3601,0.251,7.3717e+05,5.26,322.73,-175,5.2
1.0812,0.318,7.3717e+05,9.88,312.46,171,5.2
0.8453,0.229,7.3717e+05,9.09,314.11,180,3.5
0.65735,0.024,7.3717e+05,8.33,316.99,120,5
0.63769,-0.204,7.3717e+05,9.09,314.67,123,5.6
0.60458,-0.408,7.3717e+05,5.56,331.19,112,5.5
0.53914,-0.587,7.3717e+05,8.33,316.96,86,5.3
0.52834,-0.616,7.3717e+05,8.33,316.99,54,4
0.63508,-0.513,7.3717e+05,9.09,314.77,37,2.9
0.6116,-0.282,7.3717e+05,9.09,314.73,109,4.8
0.58456,-0.039,7.3717e+05,9.09,314.77,121,4.7
0.535,0.249,7.3717e+05,9.09,314.8,125,4.3
0.54905,0.463,7.3717e+05,9.09,314.79,129,2.9
0.62259,0.557,7.3717e+05,9.88,313.11,126,3.3
0.59382,0.563,7.3717e+05,9.88,312.98,122,3
0.49162,0.349,7.3717e+05,9.09,314.8,119,4.1
0.5124,0.087,7.3717e+05,9.09,314.77,112,3.9
0.32984,-0.15,7.3717e+05,8.33,315.2,127,6.7
0.45462,-0.377,7.3717e+05,8.33,316.99,116,5.4
0.47289,-0.558,7.3717e+05,8.33,316.4,123,5.5
0.50851,-0.603,7.3717e+05,8.33,316.96,138,6.4
0.49019,-0.585,7.3717e+05,8.33,316.4,143,6.2
0.48561,-0.418,7.3717e+05,7.69,319.05,135,7.2
0.49005,-0.168,7.3717e+05,8.33,315.2,142,5.8
0.54184,0.052,7.3717e+05,4.55,341.44,143,6.2
0.35741,0.195,7.3717e+05,7.14,321.33,130,6.3
0.55358,0.236,7.3717e+05,7.69,319.25,123,6.4
0.50524,0.118,7.3717e+05,7.69,319.16,116,7.3
0.53683,-0.074,7.3717e+05,7.69,317.19,112,7.1
0.35499,-0.304,7.3717e+05,7.69,317.97,98,6.2
0.46503,-0.498,7.3717e+05,7.14,321.99,89,6
0.54352,-0.649,7.3717e+05,7.69,319.37,94,6
0.50024,-0.702,7.3717e+05,7.69,319.16,95,6.2
0.38252,-0.611,7.3717e+05,6.25,327,87,5.8
0.47089,-0.395,7.3717e+05,7.69,319.05,85,5.1
0.45522,-0.124,7.3717e+05,7.69,319.16,76,5.8
0.4781,0.129,7.3717e+05,8.33,315.88,85,6.3
0.33508,0.336,7.3717e+05,7.69,318.2,80,5.9
0.42642,0.441,7.3717e+05,7.69,319.4,97,5.6
0.35569,0.4,7.3717e+05,7.69,318.6,99,5.3
0.3813,0.197,7.3717e+05,7.69,317.19,96,5.1
0.30642,-0.02,7.3717e+05,7.69,317.47,97,4.9
0.21291,-0.23,7.3717e+05,7.14,321.14,108,4.4
0.69919,-0.45,7.3717e+05,8.33,311.09,107,4.2
0.29539,-0.601,7.3717e+05,6.67,324.54,114,4.5
0.38262,-0.669,7.3717e+05,7.14,320.71,112,5.8
0.32644,-0.615,7.3717e+05,6.67,324.69,112,6.3
0.77364,-0.435,7.3717e+05,3.33,349.55,115,6.8
0.60912,-0.2,7.3717e+05,4.125,344.75,119,7.2
0.47869,0.015,7.3717e+05,4,347.01,113,7.4
0.84338,0.162,7.3717e+05,3.85,344.99,116,6.7
0.78652,0.205,7.3717e+05,4.35,341.22,124,6.7
0.65825,0.108,7.3717e+05,4.17,344.91,134,7.6
0.79191,-0.068,7.3717e+05,4.17,343.19,116,7.8
0.76034,-0.274,7.3717e+05,4.55,340.45,120,7.8
0.5764,-0.45,7.3717e+05,4.76,339.52,116,7.5
1.0705,-0.64,7.3717e+05,4.17,338.7,128,7.6
0.7811,-0.654,7.3717e+05,4.55,339.58,118,6.5
0.80604,-0.567,7.3717e+05,4.17,342.65,129,5.6
0.8176,-0.36,7.3717e+05,4.35,339.51,73,5.7
0.74188,-0.107,7.3717e+05,4.35,341.72,73,5.85
0.8032,0.118,7.3717e+05,4.76,336.9,73,6
1.0481,0.322,7.3717e+05,4.35,333.83,80,6
0.92473,0.392,7.3717e+05,4.76,335.27,74,5.1
1.0931,0.411,7.3717e+05,4.76,329.95,74.857,5.5286
1.1114,0.227,7.3717e+05,4.76,327.69,75.714,5.9571
1.2348,0.038,7.3717e+05,4.76,324.52,76.571,6.3857
1.2559,-0.142,7.3717e+05,5.56,321.78,77.429,6.8143
1.1464,-0.389,7.3717e+05,5.56,327.8,78.286,7.2429
1.2271,-0.587,7.3717e+05,5.56,327.8,79.143,7.6714
1.2214,-0.691,7.3717e+05,5.88,326.49,80,8.1
1.5708,-0.525,7.3717e+05,5.56,325.59,84,8.9
1.5731,-0.349,7.3717e+05,5.57,326.38,84,9.1
1.6278,-0.11,7.3717e+05,6.25,321.22,81.5,8.6
1.5823,0.116,7.3717e+05,6.67,320.95,79,8.1
1.6809,0.215,7.3717e+05,7.14,318.2,76.5,7.6
1.9623,0.244,7.3717e+05,7.14,316.97,74,7.1
